AVE. SIERRA MADRE ORIENTAL ,247,87037,SIERRA MADRE
BRECHA 120 KM. 79+100,S/N,87500,MAGUEYES
CALLE TRES,35,87300,MATAMOROS CENTRO
Del Maestro,118,87070,DEL MAESTRO
AV. TARAHUMARA,S/N,87475,PARAISO
JUVENTINO ROSAS ESQ.,39,87370,VISTA HERMOSA
Carlos Salazar,2,87380,VALLE ALTO
Barbados,S/N,87390,LAS NORIAS
Leyes de Reforma,S/N,87340,SANTA ELENA
AV. PASEO LOS PALMARES,S/N,87347,*LOS PALMARES
Mario Moreno Cantinf.,S/N,87315,VILLA HERMOSA
AV. LAZARO CARDENAS,400,87500,VALLE HERMOSO
AV 12 DE MARZO,SN,87344,*PASEO DEL MAGISTERIO 3 
AV. CAMINO REAL,65,87497,LAS AMERICAS
Av.Diego Rivera,71,87446,SAN JUAN
CUBA,S/N,87390,*HACIENDA MISIONES II
Roberto F. Garcia,S/N,87360,LAZARO CARDENAS
Miguel Hidalgo,s/n,87670,SOTO LA MARINA
Santa Elena,S/N,87344,PUERTO RICO
Carretera a la Laguna Madre,1802,87602,BELLAVISTA NORTE
Av. 12 de Marzo,S/N,87348,JOSE LOPEZ PORTILLO
AV. SEXTA ,601,87350,INDUSTRIAL
LIBRAMIENTO EMILIO PORTES GIL,105,87070,SIETE DE NOVIEMBRE
Av. del Ninio,2011,87390,VEINTE DE NOVIEMBRE
GONZALEZ,1906,87300,MATAMOROS CENTRO
Carretera Victoria Matamoros,KM 46,87780,PADILLA
Carretera Matamoros-Victoria Km. 141+500,14151,87622,LAS NORIAS
Canales,1113,87360,LAZARO CARDENAS
AVE.LAZARO CARDENAS,1191,87049,*NACIONES UNIDAS 
Ruiz Cortinez,401,87600,SAN FERNANDO CENTRO
Mohamed,S/N,87345,CASA BLANCA
Primera,97,87360,MODELO
5 de Mayo,3071,87026,MAGISTERIAL
Av. Del Nnio,S/N,87398,AZTECA
Catorce,1093,87350,SAN FRANCISCO
Av. Lazaro Cardenas,1485,87326,LAZARO CARDENAS
AV. DIVISION DEL GOLFO ,24,87033,LA ESCONDIDA
Calixto Ayala,S/N,87350,INDUSTRIAL
Primera Esq.,S/N,87300,MATAMOROS CENTRO
Av. 12 de Marzo,S/N,87345,*QUINTA REAL.
AV. PEDRO CARDENAS,3995,87390,BUENAVISTA
Escandon,201,87600,SAN FERNANDO CENTRO
Juarez,101,87000,*ZONA CENTRO
CARRETERA MATAMOROS-REYNOSA KM 32 ,s/n,87444,*LUCIO BLANCO
CARRET. VICTORIA MATAMOROS KM. 202,202,87610,LA LOMA
Carretera Estatal 99 Km. 80,S/N,87520,EL REALITO
Carretera a Soto la Marina,KM 5,87130,*LA GLORIA
TERCERA,7,87370,AURORA
AV. SEGUNDO CENTENARIO ,602,87600,SAN FERNANDO CENTRO
FRANCISCO I. MADERO (CALLE 17),451,87000,*ZONA CENTRO
LIBRAMIENTO NACIONES UNIDAS,1048 OTE.,87027,FAVISA
Av. Del Ninio,2,87390,VEINTE DE NOVIEMBRE
Carr.Las Yescas,2503,87500,VALLE HERMOSO
AV. VILLARREAL,S/N,87347,*JARDINES DE SAN FELIPE
Carr.Sendero Nacional,Km. 5,87560,LOS ARADOS
SEXTA AVENIDA,97,87300,MATAMOROS CENTRO
BLVD. EMILIO PORTES GIL,3,87457,PERIODISTAS
AV. HIDALGO,128,87351,*CIMA III
Av.Solidaridad,1,87496,LOS ANGELES
LOTE NUMERO 8,S/N,87049,SAN LUISITO
Av.Roberto Guerra,128,87470,PLAYA SOL
Av. Lauro Villar,S/N,87410,CIUDAD ALIANZA
SOLERNAU,1000,87370,AURORA
Avenida del Santuario,S/n,87180,LOMA ALTA
Sendero Nacional,234,87560,LOS ARADOS
CARRET. SENDERO NACIONAL K.M 6.5,6.5,87560,LOS ARADOS
Teotihuacan,108,87490,TECNOLOGICO
MATAMOROS,2250,87030,MIGUEL ALEMAN
Av. Ruiz Cortinez ,101,87600,SAN FERNANDO CENTRO
RIO CORONA,M-4 L1,87024,TEOCALTICHE
Primera,S/N,87330,JARDIN
Benito Juarez Esq.,S/N,87446,SAN JUAN
Dieciocho,19,87350,SAN FRANCISCO
AVENIDA TENOCHTITLAN,1415,87028,CAMPESTRE
AV. DIVISION DEL NORTE,S/N,87447,*AMPLIACION GUILLERMO GUAJARDO
Sendero Nacional,1,87560,LOS ARADOS
Av. Pedro C.Esq.,12,87398,AZTECA
Gobernacion,S/N,87420,LAS PALMAS
Gonzalez,S/N,87300,MATAMOROS CENTRO
Av. de la Industria,111,87316,INDUSTRIAL DEL NORTE
Carr. A Victoria Km.7.5,S/N,87550,PDTE CARDENAS
Diez,S/N,87300,MATAMOROS CENTRO
Av. Longoria,S/N,87390,VICTORIA
Pedro Cardenas,S/N,87398,AZTECA
Carr. Matamoros cd.V.,S/N,87560,EL GALANEÑO
Carr. A Reynosa Km.1,S/N,87340,SAN RAFAEL
Catorce y D.,S/N,87350,SAN FRANCISCO
Roberto Guerra,S/N,87460,POPULAR
Av. De las Rosas,61,87330,JARDIN
Lauro villar,S/N,87460,POPULAR
Calle 14,256,87300,MATAMOROS CENTRO
Pedro Cardenas,S/N.,87390,LAS GRANJAS
Av.Acc.Puerto R.,S/N,87344,PUERTO RICO
Rep. De Cuba,1,87360,RIO
Calle 20,S/N,87350,SAN FRANCISCO
Lauro Villar,S/N.,87490,LAS CULTURAS
Carr. Cd. Victoria,km3.6,87396,EXPOFIESTA SUR
Camino Real,S/N,87490,LAS CULTURAS
Albino Hernandez,S/N,87340,SAN RAFAEL
Lauro Villar,S/N.,87360,DELICIAS
Canales,S/N,87300,MATAMOROS CENTRO
Carr. Matamoros Reynosa,S/N,87560,LAS RUSIAS
Av.Mario Moreno C.,S/N,87470,*PRADERAS
Primera,S/N,87360,UNIDAD HOGAR
Av. Berriozabal,1108,87050,MORELOS
MIER Y TERAN ,811,87000,*ZONA CENTRO
BENITO JUAREZ,S/N,87455,*FRACCIONAMIENTO LOMAS DE SAN JUAN
AVE.NORBERTO TREVINIO ZAPATA,S/N,87000,*ZONA CENTRO
Boulevard Adolfo Lopez Mateos,899,87020,VALLE AGUAYO
AVE.LAZARO CARDENAS,2328,87040,LAS ADELITAS
Division del Norte,S/N,87448,*DOCTORES
Emiliano Zapata,S/N,87390,VEINTE DE NOVIEMBRE
AV. CONTITUYENTE ESQ.,S/N,87345,CASA BLANCA
FCO. MONTELONGO HERNANDEZ,S/N,87395,LA INDIA
AV. LOS PRESIDENTES,1,87560,LOS ARADOS
Carretera Mexico Laredo,3191,87025,VILLA VERDE
AV. SOLIDARIDAD,4,87457,TAMPICO
PROLONGACION MINA,847,87090,TAMAULIPAS
AV. PEDRO CARDENAS,S/N,87394,*AMPLIACION BUENA VISTA
Circuito Insurgentes,S/N,87316,INDUSTRIAL DEL NORTE
Blvd.Manuel C. Lerma,,87450,VEINTE DE NOVIEMBRE
LAGUNA DE LAS BRISAS,43,87313,*PASEO DE LAS BRISAS
AV. LAURO VILLAR ,4435,87444,LAS BRISAS
LIBRAMIENTO NACIONES UNIDAS ,1025,87027,VILLA REAL
MATAMOROS,301,87000,*ZONA CENTRO
Empleado PostaL,2,87317,LAS FUENTES
Carretera San Fernando-Playa Carbonera,3304,87604,TAMAULIPAS
JOSE LUIS MUNGUIA,48,87395,*LAS FLORES
Av. Roberto Guerra,S/N,87460,POPULAR
AV. LAURO VILLAR,S/N,87449,PUERTAS VERDES
Carr.Matamoros Reynosa,,87560,LAS RUSIAS
Virgo,S/N,87458,SATELITE
Carrera Torres,1501,87000,CIUDAD VICTORIA CENTRO
CARRET A LA PLAYA,KM 14.6,87540,LONGOREÑO
CARRET. MATAMOROS-RIO BRAVO  KM 42,S/N,87511,EMPALME
Miguel Hidalgo,401,87000,*ZONA CENTRO
Venustiano Carranza,102,87000,*ZONA CENTRO
Av. Familia Rotaria,S/N,87024,BUROCRATAS MUNICIPALES
Av. Marte R. Gomez,S/N,87343,*HACIENDA MISIONES
Mier y Teran,S/N,87040,*PEDRO J. MENDEZ
J. Nuuez de Caceres,S/N,87140,LAS PALMAS
Av. Marte R. Gomez ,S/N,87343,*HACIENDA MISIONES
Av. Ricardo Flores Magon,S/N,87024,DOCTORES
Paseo Lomas de Rosales,225,87130,*LA GLORIA
Lazaro Cardenas,1,87500,VALLE HERMOSO
Av. Ignacio Allende,502,87600,SAN FERNANDO CENTRO
Emilio Portes Gil,1254,87037,TECNOLOGICO
AVENIDA CASA BLANCA,202,87345,*QUINTA REAL.
Av. Emilio Portes Gil,S/N,87390,VEINTE DE NOVIEMBRE
Morelos,S/N,87300,MATAMOROS CENTRO
AV SEXTA,202,87300,MATAMOROS CENTRO
Carr.San Fernando Brecha 120,S/N,87500,VALLE HERMOSO
AV. LAZARO CARDENAS,4103,91190,SIPEH ANIMAS
JUSTINO SARMIENTO,1,91130,AGUACATAL
CARRET. FED. VER-JAL KM. 4,LOTE 4,91697,TEJERIA
LEYES DE REFORMA,63,91183,CONSTITUYENTES
ZAMORA,116,91000,JALAPA ENRIQUEZ CENTRO
AV. CUAUHTEMOC,3939,91700,VERACRUZ CENTRO
ARAUCARIAS,518,91190,POPULAR LAS ANIMAS
CALZ MANUEL DE JESUS CLOUTHIER,4097,91698,LAS BAJADAS
AV INDEPENDENCIA,S/N,94273,EL TEJAR
ORIENTE 6,2950,94340,BARRIO NUEVO
S. BOLIVAR,184,91919,REFORMA
BOULEVARD AVILA CAMACHO,S/N,91919,REFORMA
REBSAMEN,238,91090,MARTIRES DE CHICAGO
AVENIDA VEINTIDOS,1,94500,CORDOBA CENTRO
CAMINO BOCA DEL RIO-PLAYA DE VACAS,334,94290,RIO JAMAPA
AV PROLONGACIONRUIZ CORTINES,MZA 17,91780,EL COYOL
BOULEVARD MIGUEL ALEMAN,S/N,94298,MOCAMBO
ZARAGOZA,133,91500,COATEPEC CENTRO
CALLE CLAVIJERO,81,91000,JALAPA ENRIQUEZ CENTRO
AV. CUAUHTEMOC,2800,91700,VERACRUZ CENTRO
CARRET. VER-JAL,S/N,91938,GRANJAS VERACRUZ
AUTOPISTA MEXICO-CORDOBA,247-158,94722,BALASTRERA
PROL. E. ZAPATA,SN,91687,LA ANTIGUA VERACRUZ
DR. V. SANCHEZ TAPIA,25,91800,ASTILLEROS DE VERACRUZ
AV MIGUEL A DE QUEVEDO,4245,91710,UNIDAD VERACRUZANA
AVENIDA 1,2450,94550,DEL MAESTRO
CARRETERA FEDERAL TIERRA BLANCA,KM 49,95300,TRES VALLES CENTRO
AV CUAUHTEMOC,S/N,91870,LOS PINOS
CARRETERA EST. HUATUSCO FORTIN,KM 3.5,94470,FORTIN DE LAS FLORES
AV. HUMBOLDT SUR,69,91270,PEROTE
CARRET FED CARDEL- NAUTLA,70,91477,PALMA SOLA
AV 5 DE MAYO ,1458,91700,VERACRUZ CENTRO
AV VICTOR SANCHEZ TAPIA,S/N,91809,LOMAS DEL RIO MEDIO
ACACIA,s/n,91940,FLORESTA
PASEO ARBOLEDAS ESTE,S/N,91809,LOMAS DEL RIO MEDIO
P. FLORESTA ORIENTE,S/N,91940,FLORESTA
ALTAMIRANO,1261,91700,VERACRUZ CENTRO
AV ANTON DE ALAMINOS,23,94294,VIRGINIA
AV LAGUNA VERDE,2-A,91780,EL COYOL
INDEPENDENCIA,900,91700,VERACRUZ CENTRO
VIA MUERTA,LOTE9 M26,94298,OBRERA
AV LAS FLORES,S/N,94273,EL TEJAR
LAFRAGUA,1015-2,91910,IGNACIO ZARAGOZA
PASEO FLORESTA ORIENTE,LTE 11,91940,FLORESTA
PASEO FTA. ORIENTE,LOTE11,91940,FLORESTA
AVENIDA 1,1,94470,CENTRO
Sur 43,s/n,94300,ORIZABA CENTRO
CAMINO NACIONAL ,95,94732,UNION OBRERA CAMPESINA
EMILIANO ZAPATA,20,91680,CIUDAD JOSE CARDEL
AMERICAS,336,91000,JALAPA ENRIQUEZ CENTRO
R. Cortines,s/n,91110,RAFAEL LUCIO
CAMINO REAL,S/N,91808,GRANJAS DEL RIO MEDIO
ALCOCER,593,91750,PASCUAL ORTIZ RUBIO
RIO ERA,36,91808,GRANJAS DEL RIO MEDIO
RIO MAGDALENA,14,91808,DEL NORTE
RIO ERA ,68,91808,GRANJAS DEL RIO MEDIO
POTRERO,LOTE 1,91963,RAFAEL DIAZ SERDAN
AV. LA BAMBA,S/N,91963,RAFAEL DIAZ SERDAN
CARRETERA FED.CORD-VER KM 9+250,2257,94500,CORDOBA CENTRO
AV LAS TORRES,S/N,94273,EL TEJAR
JOSE AZUETA ,481,91900,RICARDO FLORES MAGON
CARRET FED CORD-VER,3+500,94517,SAN ANTONIO DE PADUA
DONATO CASAS,L-14 M-12,94297,PRIMERO DE MAYO SUR
CAMINO REAL LOTE 3 MZA 24,3,91808,CONDADO VALLE DORADO
CARRETERA CORDOBA IXHUATLAN,SN,94510,PALOTAL
20 DE NOVIEMBRE,1061,91909,SALVADOR DIAZ MIRON
AV LA HERRADURA,"8,12,16,20",91808,CHALCHIHUECAN
ENTRADA DE AUTOPISTA PUE-ORIZABA,SN,94730,CENTRO
AVENIDA 11 ESQUINA CALLE 28,S/N,94500,CORDOBA CENTRO
GRACIANO SANCHEZ,2726,94297,MANANTIAL
VILLA RICA,S/N,91870,LOS PINOS
AV MANUEL AVILA CAMACHO,18,91900,RICARDO FLORES MAGON
AV ZARAGOZA ,S/N,91660,JAREROS
ORIENTE II,51,94300,ORIZABA CENTRO
CARRET LIBRAMIENTO PASO DEL TORO-SN JULIAN,KM 3+900,91690,SANTA FE
CARRET VERACRUZ-XALAPA,95+300,91636,LA ESTANZUELA
M. ALEMAN,S/N,91918,MODERNO
AV VIVEROS DE SAN ISIDRO,S/N,94273,EL TEJAR
PASEO DE LAS JOYAS,S/N,94273,EL TEJAR
AV SALVADOR DIAZ MIRON,490,94295,RIGO
AV CAMINO NACIONAL,351,94732,BENITO JUAREZ
AV. URANO,SN,94298,JOYAS DE MOCAMBO
JIMENEZ,S/N,91700,VERACRUZ CENTRO
VASCO DE GAMA,291,94294,VIRGINIA
COLONIA SAN FELIPE DEL EJIDO CARLOS A. CARRILLO,SN,95390,SAN FELIPE
VENUSTIANO CARRANZA,214,95400,COSAMALOAPAN DE CARPIO CENTRO
JALAPEÑOS ILUSTRES ,"15, 17 Y 1",91000,JALAPA ENRIQUEZ CENTRO
JACARANDAS,21,94294,VIRGINIA
CARRET PASO DEL TORO-SAN JULIAN,KM 3+900,91690,SANTA FE
ALLENDE,S/N,91700,VERACRUZ CENTRO
ALCOCER,1650,91729,POCITOS Y RIVERA
P. EBANOS,S/N,91948,FLORES DEL VALLE
DIAZ MIRON,LOTE 2,91938,GRANJAS VERACRUZ
AV LAZARO CARDENAS,301 A,91110,RAFAEL LUCIO
Carr. Estatal Xalapa,2615,91210,EL CASTILLO
AV.LOS CENSOS,S/N,94330,ESPINAL
PASEO BOCA DEL RIO,177,94290,LA TAMPIQUERA
AV MIGUEL ALEMAN,S/N,91667,VILLA URSULO GALVAN
AV. SUR,10,94295,TAMSA
CARRET XALAPA MEXICO,S/N,91063,LA HERRADURA
LAGUNA REAL,S/N,91698,LAS BAJADAS
LAGUNA REAL,S/N,91698,LAS BAJADAS
CARRET FED CORDOBA-VERACRUZ,KM 109+950,94277,PASO DEL TORO
AV. L. PASQUEL,S/N,91808,GRANJAS DEL RIO MEDIO
AV. RIO MAGDALENA,60,91808,GRANJAS DEL RIO MEDIO
M. AVILA CAMACHO,1,91000,JALAPA ENRIQUEZ CENTRO
AV LAS AVES,S/N,94273,EL TEJAR
AUTOPISTA MEXICO VERACRUZ,KM 258,94720,NOGALES
CARRET. JALAPA- VER,20,91630,EMILIANO ZAPATA
AV. INTES. VERACRUZANOS,124,91709,FAROS
FCO. I MADERO,344,91700,VERACRUZ CENTRO
JUAN PABLO II,S/n,94294,VIRGINIA
KM 53 CARRETERA VER-MEX,S/N,91658,TAMARINDO
PROL AV PRINCIPAL ,296,94292,ESTERO
BOULEVARD DEL MAR,S/N,94299,COSTA DE ORO 1RA SECC
BOULEVAR DEL MAR,S/N,94293,EL MORRO INFONAVIT
AV MAESTROS VERACRUZANOS,53,91047,LOMA DEL PUENTE
CUAUHTEMOC,S/N,91870,LOS PINOS
CALLE MANATI,MANZ 33,91808,CONDADO VALLE DORADO
1o  DE MAYO,S/N,91910,IGNACIO ZARAGOZA
AV. M.AVILA CAMACHO,S/N,91000,JALAPA ENRIQUEZ CENTRO
AV NORTE 3,363,94300,ORIZABA CENTRO
SUR 10,1,94300,ORIZABA CENTRO
AVENIDA 13,S/N,94500,CORDOBA CENTRO
CARRET VERACRUZ-COATZACOALCOS,KM 31+380,95261,MANDINGA Y CARDON
FRACCION 2 PREDIO PROVIDENCIA,S/N,91560,EMILIANO ZAPATA
CARRET FEDERAL MEXICO-VERACRUZ,KM +282,91270,PEROTE
BOSQUES ALPINO ,S/N,91809,LOMAS DEL RIO MEDIO
AV BENITO JUAREZ,S/N,93960,VEGA DE ALATORRE
16 DE SEPT.,1114,91700,VERACRUZ CENTRO
URANO,S/N,94294,JARDINES DE VIRGINIA
LAZARO CARDENAS,LT 1 SEC B,94295,LINDA VISTA
NETZAHUALCOYOLT,444,91898,MIGUEL ALEMAN
Prim,S/N,91700,VERACRUZ CENTRO
AVENIDA PASEO DEL MAR,S/N,94273,EL TEJAR
DRA. ALICIA MORENO,LOTE 5,91850,BUENAVISTA INFONAVIT
AV AJERCITO MEXICANO,1123,94298,JOYAS DE MOCAMBO
Diaz Miron,245,91700,VERACRUZ CENTRO
AVENIDA 11,1,94500,CORDOBA CENTRO
VIOLETAS ,LOTE 1,91963,RAFAEL DIAZ SERDAN
HERIBERTO JARA,156,91919,REFORMA
20 de Noviembre,371,91000,JALAPA ENRIQUEZ CENTRO
CARRETERA LA TINAJA-CD ALEMAN,25+350,95110,QUECHULEÑO
SUR 3,172,94300,ORIZABA CENTRO
CARRET FED LA TINAJA ,KM30+000,95100,TIERRA BLANCA CENTRO
AV. INDEPENDENCIA ,620 B,95100,TIERRA BLANCA CENTRO
Carretera Perote Puebla,s/n,91270,PEROTE
Carret. Nautla-Cardel Km 90,7507,93980,EMILIO CARRANZA
Carretera Cardel Nautla Km 83.50,1014,93980,EMILIO CARRANZA
MIGUEL ANGEL DE QUEVEDO,6143,91750,PASCUAL ORTIZ RUBIO
MIGUEL ANGEL DE QUEVEDO,S/N,91755,CRISTOBAL COLON
M.A. QUEVEDO,5576,91720,VEINTIUNO DE ABRIL
JM GARCIA ,S/N,91897,FORMANDO HOGAR
AV PISTA ,71,94296,HIPICO
AV. MEXICO,34,94730,RIO BLANCO
P. SUAREZ,S/N,91700,VERACRUZ CENTRO
CARR.CORDOBA-VER KM,7+887,94500,CORDOBA CENTRO
ORIENTE 3,S/N,94300,ORIZABA CENTRO
GRACIANO SANCHEZ,LOTE 14,94297,VENUSTIANO CARRANZA
JUAREZ,1,94720,NOGALES
CARRET VERACRUZ XALAPA,S/N,91090,CAMINOS
ATHENAS VERACRUZANAS,400 A,91100,REVOLUCION
AVENIDA BARON HUMBOLDT,79,91270,PEROTE
AV BOCA DEL RIO,S/N,94273,EL TEJAR
Rayon,474,91700,VERACRUZ CENTRO
AV.REVOLUCION,338,91130,PROGRESO MACUILTEPETL SUR
AV.RUIZ CORTINEZ,S/N,91020,OBRERO CAMPESINA
FRANCISCO MORENO ,10 D,91000,JALAPA ENRIQUEZ CENTRO
MANZANO ,31,91170,LOMA ALTA INFONAVIT
LOMA ALTA ,103,91098,LOMAS VERDES
CALZADA SAN RAMON ,S/N,94273,EL TEJAR
AUTOPISTA XALAPA-VER,42+300,91639,RINCONADA
AVENIDA MIGUEL ALEMAN,98,91140,FEDERAL
AV LAS TORRES,S/N,94273,EL TEJAR
CALZADA MANUEL CLOUHTIER,8495,91697,TEJERIA
CALLE PRINCIPAL,11,91180,LAZARO CARDENAS
CARRET FED VERACRUZ-ALVARADO,S/N,95261,MANDINGA Y CARDON
ARRAYANES,S/N,91697,TEJERIA
DIAZ MIRON,1300,91909,SALVADOR DIAZ MIRON
DIEGO DE ORDAZ,413,94295,NUEVA ERA
RAFAEL ORTA,112,91780,VISTA MAR
AV PALMERAS ,S/N,94294,JARDINES DE VIRGINIA
AV MANUEL AVILA CAMACHO,L 5 M-262,94294,COSTA VERDE
J.B LOBOS,S/N,91713,POPULARES
CALZ MANUEL CLOUTHIER,4963,91698,LAS BAJADAS
URSULO GALVAN,839,94297,PRIMERO DE MAYO SUR
ARRILLAGA,MZA 23,91870,LOS PINOS
CALLE 11 MANZANA 28,LOTE 4,91729,POCITOS Y RIVERA
LOPEZ RUIZ ,S/N,94293,LOMAS DEL MAR
EJE 1 PROLG. J.B. LOBOS,S/N,91698,LAS BAJADAS
1 DE MAYO,1416,91900,RICARDO FLORES MAGON
CARR. FED. VER-CORB,S/N,94290,BOCA DEL RIO CENTRO
AV. 21,201,94580,BELLAVISTA
NETZAHUALCOLT,2149,91700,VERACRUZ CENTRO
C. VERDE,S/N,91919,REFORMA
M. ANGEL DE QUEVEDO,4500,91700,VERACRUZ CENTRO
BOULEVARD PEuUELA,7707,94690,SANTA CRUZ BUENAVISTA
VIA MUERTA,10,94293,EJIDAL BOCA DEL RIO
BOULEVARD AVILA CAMACHO,S/N,94299,SUTSEM
PROLONGACION ESTEBAN MORALES,S/N,91727,LOS VOLCANES
CALZ.ADOLFO RUIZ CORTINEZ,S/N,94299,COSTA DE ORO 1RA SECC
AV. PONIENTE11,259,94300,ORIZABA CENTRO
AV. VICTOR SANCHEZ TAPIA,1382,91808,GRANJAS DEL RIO MEDIO
ORIENTE 4,1330,94300,ORIZABA CENTRO
AV. 9,201,94500,CORDOBA CENTRO
AV. CIRCUNVALACION,S/N,94300,ORIZABA CENTRO
Boulevard Fidel Velazquez,Lote 6,91810,PLAYA LINDA
EJERCITO MEXICANO,S/N,94297,PRIMERO DE MAYO NORTE
CARRET VERACRUZ-MEDELLIN,S/N,91966,GRANJAS DE LA BOTICARIA
FELIPE CORTINA,663,94297,PRIMERO DE MAYO NORTE
CARRET FEDERAL 180,101,93960,VEGA DE ALATORRE
CARRET ESTATAL COATEPEC-LAS TRANCAS,KM+2.00,91603,LA ORDUÑA
AGUSTIN YAuEZ,3294,91713,POPULARES
Autopista Xalapa-Veracruz,28.5,91635,ALBORADA
AV MALIBRAN LAS BRUJAS,LTE 9,91698,LAS BAJADAS
AV SANTA PATRICIA,L-15 M-52,91809,LOMBARDO TOLEDANO
Juncos,S/N,91940,FLORESTA
CARRET VERACRUZ-MDELLIN ,S/N,94297,LAS VEGAS INFONAVIT
5 de Mayo,1197,91700,VERACRUZ CENTRO
CARRET FED LAGUNA-ALVARADO,L-1 M-8,94285,LA LAGUNA
CUAUHTEMOC,1549,91897,FORMANDO HOGAR
BLVD PAPALOAPAN,S/N,91698,LAS BAJADAS
AV SIMON BOLIVAR,S/N,91910,IGNACIO ZARAGOZA
AVENIDA CIRCUNVALACION,2677,94345,AGRICOLA MOCTEZUMA
CIRCUITO FLORIDA,S/N,91698,LAS BAJADAS
BLVD. MIGUEL ALEMAN,S/N,94290,BOCA DEL RIO CENTRO
Oriente 31          ,1763,94330,ESPINAL
CLL SANTA ROSA,S/N,91808,CONDADO VALLE DORADO
CRISTOBAL COLON,S/N,91919,REFORMA
M. NEGRETE,S/N,91910,IGNACIO ZARAGOZA
AV CONSTITUYENTES,S/N,91757,PRIMERO DE MAYO
XICOTENCALT,521,91709,FAROS
CANDIDO AGUILAR,S/N,94298,VILLA RICA
AV FRAMBOYANES,L 10 Y 11,91697,TEJERIA
CARRT FED CORDOBA VER Y DESV A OMEALCA,S/N,94930,YANGA
CALLE 4,175,91720,VEINTIUNO DE ABRIL
AV. VERACRUZ,1172,91810,PLAYA LINDA
AV ENCANTO ,S/N,91170,EL MIRADOR
CARRETERA NACIONAL CORDOBA-VERACRUZ,18+100,94450,DEL SANTISIMO
CARRET FED VERACRUZ-ALVARADO,S/N,95261,MANDINGA Y CARDON
CARRET FED TINAJA-CD ALEMAN,S/N,95207,RODRIGUEZ TEJEDA
CALLE DEL ARBOL,14,91855,TARIMOYA
LA FRAGUA,1687,91918,MODERNO
CARRET FEDERAL VER-NAUTLA KM 186,S/N,91495,PALMAS DE ABAJO
CARRET FED CARDEL-XALAPA,KM 15,91658,TAMARINDO
2 DE ABRIL,MZA 7,94240,SOLEDAD DE DOBLADO
GLEZ. PAGES,281,91700,VERACRUZ CENTRO
I.ZARAGOZA,31-33,91700,VERACRUZ CENTRO
GENERAL PRIM,66,91700,VERACRUZ CENTRO
AZUETA,S/N,95269,INSTITUTO OCEANOGRAFICO DEL GOLFO Y MAR CARIBE
ORIENTE 6,289,94300,ORIZABA CENTRO
Av LAFRAGUA,152,91700,VERACRUZ CENTRO
Rio Tajo Manzana 19,"1,2,23,24",91809,LOMAS DEL RIO MEDIO
CARRETERA CIRCUITO DEL GOLFO KM 120,S/N,86470,RIO SECO 1RA SECC
CARRETERA CIRCUITO DEL GOLFO KM 123+250,S/N,86570,LOS REYES LOMA ALTA
AV NUEVA IMAGEN ESQ CALLE 6,S/N,86030,BONANZA
Prol. De Rayòn,S/N,86357,SAN ISIDRO
JUAREZ ,156,24115,MORELOS
AV LOS RIOS ,304,86035,VILLA DE LOS RIOS
KM 8 CARRETERA REFORMA LA ISLA,S/N,29500,REFORMA
Av Adolfo Ruiz Cortines,304,86060,CASA BLANCA
AV LAZARO CARDENAS ESQ IGNACIO COMONFORT,S/N,86500,CARDENAS CENTRO
CARLOS GREEN ESQ FRANCISCO I MADERO,S/N,86100,ATASTA
JACINTO ESQ FLOR DE GUAYACAN,102,86270,OCUILTZAPOTLAN
AV GREGORIO MENDEZ,780,86000,VILLAHERMOSA CENTRO
CARRETERA A LA ISLA KM 1+127,S/N,86126,MIGUEL HIDALGO Y COSTILLA
Blvd Carlos A Madrazo Km 0+600,S/N,86690,CUNDUACAN
Velodromo Deportiva y 16 de Septiembre,S/N,86190,PRIMERO DE MAYO
VELODROMO DE LA CD DEPORTIVA ESQ MANUEL ROMERO,S/N,86169,PENSIONES
EDUARDO ALDAY ESQ 27 DE FEBRERO,100,86100,ATASTA
CHIQUIGUAO ESQ ANDADOR IXTACOMITAN,S/N,86068,LA MANGA III
AV CESAR SANDINO,208,86080,REFORMA
CARRETERA FEDERAL VHSA-FRONTERA ,S/N,86010,CIUDAD INDUSTRIAL
ORRICO DE LOS LLANOS ,S/N,86500,CARDENAS CENTRO
AV 27 DE FEBRERO ESQ REYES HERNANDEZ,134,86560,SANTA CRUZ
CARRETERA VHSA-NACAJUCA KM 7.5 ESQ REYES CATOLICOS,S/N,86220,SALOYA 1RA SECC
CARRETERA CARDENAS-VHSA KM 8,S/N,86103,ANACLETO CANABAL 1RA SECCION
CARRETERA ESTATAL ALVARO OBREGON-IGNACIO ALLENDE,S/N,86762,ALVARO OBREGON
MELCHOR OCAMPO,117,86600,PARAISO
IGNACIO ZARAGOZA ESQ MANUEL LEYVA,S/N,86500,CARDENAS CENTRO
Av 27 de Febrero,S/N,86100,ATASTA
CARRETERA CARDENAS- VHSA KM 164+600 ,S/N,86103,ANACLETO CANABAL 1RA SECCION
Av Gregorio Mèndez ,3201,86100,ATASTA
AV SAMARKANDA ESQ MANGLARES MZ 6 LOTE 1 A 4 ZONA 2,S/N,86220,SALOYA 1RA SECC
Blvd Manuel A Romero Zurita,S/N,86600,PARAISO
Prol. Paseo Usumacinta,S/N,86090,GUAYABAL
CARRETERA HUIMANGUILLO-ESTACION CHONTALPA ,S/N,86440,VILLA FLORES 1RA SECC
Blvd. Industria Nacional,302,86010,CIUDAD INDUSTRIAL
